Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2744,Eggs,2016,2016,g/cap/d,2.41,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2744,Eggs,2022,2022,1000 t,3,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2022,2022,kg/cap,7.46,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2744,Eggs,2022,2022,g/cap/d,1.98,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2848,Milk - Excluding Butter,2016,2016,1000 t,135,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2016,2016,kg/cap,121.06,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2016,2016,g/cap/d,13.02,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2848,Milk - Excluding Butter,2022,2022,1000 t,133,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2022,2022,kg/cap,178.85,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2022,2022,g/cap/d,19.23,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2761,Freshwater Fish,2016,2016,1000 t,6.33,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,5.31,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,1.14,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2761,Freshwater Fish,2022,2022,1000 t,3.87,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,3.15,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.71,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2762,Demersal Fish,2016,2016,1000 t,3.15,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2016,2016,kg/cap,4.6,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2016,2016,g/cap/d,1.23,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2762,Demersal Fish,2022,2022,1000 t,3.02,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,5.23,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,1.43,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2763,Pelagic Fish,2016,2016,1000 t,12.22,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2016,2016,kg/cap,3.87,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2016,2016,g/cap/d,1.12,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2763,Pelagic Fish,2022,2022,1000 t,8.07,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,3.07,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,0.9,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2764,"Marine Fish, Other",2016,2016,1000 t,1.25,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2016,2016,kg/cap,0.66,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,0.21,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,1.3,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0.96,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0.31,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2765,Crustaceans,2016,2016,1000 t,2.83,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,2.36,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,0.45,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,2.75,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,2.2,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.43,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2766,Cephalopods,2016,2016,1000 t,2.76,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,2.35,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,1.02,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2766,Cephalopods,2022,2022,1000 t,3.51,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,2.82,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,1.17,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2767,"Molluscs, Other",2016,2016,1000 t,4.62,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,3.85,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0.26,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2767,"Molluscs, Other",2022,2022,1000 t,2.34,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,1.87,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2769,"Aquatic Animals, Others",2016,2016,1000 t,0.01,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2769,"Aquatic Animals, Others",2022,2022,1000 t,0.02,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2775,Aquatic Plants,2016,2016,1000 t,0.2,I,Imputed value,
FBS,Food Balances (2010-),196,Cyprus,5611,Import quantity,S2775,Aquatic Plants,2022,2022,1000 t,0.22,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2731,Bovine Meat,2016,2016,1000 t,50,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2016,2016,kg/cap,9.6,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2016,2016,g/cap/d,3.67,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2731,Bovine Meat,2022,2022,1000 t,70,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2022,2022,kg/cap,10.78,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2022,2022,g/cap/d,4.08,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2732,Mutton & Goat Meat,2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2016,2016,kg/cap,0.32,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2016,2016,g/cap/d,0.14,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2732,Mutton & Goat Meat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2022,2022,kg/cap,0.29,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2022,2022,g/cap/d,0.13,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2733,Pigmeat,2016,2016,1000 t,358,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2016,2016,kg/cap,43.93,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2016,2016,g/cap/d,15.65,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2733,Pigmeat,2022,2022,1000 t,416,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2022,2022,kg/cap,47.28,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2022,2022,g/cap/d,16.82,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2734,Poultry Meat,2016,2016,1000 t,124,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2016,2016,kg/cap,21.4,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2016,2016,g/cap/d,9.66,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2734,Poultry Meat,2022,2022,1000 t,134,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2022,2022,kg/cap,23.87,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2022,2022,g/cap/d,10.85,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2735,"Meat, Other",2016,2016,1000 t,9,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2016,2016,kg/cap,4.2,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2016,2016,g/cap/d,2.45,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2735,"Meat, Other",2022,2022,1000 t,12,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2022,2022,kg/cap,0.83,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2022,2022,g/cap/d,1.08,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2736,"Offals, Edible",2016,2016,1000 t,20,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2016,2016,kg/cap,2.62,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2016,2016,g/cap/d,1.12,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2736,"Offals, Edible",2022,2022,1000 t,19,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2022,2022,kg/cap,2.68,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2022,2022,g/cap/d,1.18,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2740,"Butter, Ghee",2016,2016,1000 t,22,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2016,2016,kg/cap,3.99,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2016,2016,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2740,"Butter, Ghee",2022,2022,1000 t,24,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2022,2022,kg/cap,4.48,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2022,2022,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2743,Cream,2016,2016,1000 t,14,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2743,Cream,2016,2016,kg/cap,5.24,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2743,Cream,2016,2016,g/cap/d,0.37,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2743,Cream,2022,2022,1000 t,10,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2743,Cream,2022,2022,kg/cap,5.64,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2743,Cream,2022,2022,g/cap/d,0.4,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2737,"Fats, Animals, Raw",2016,2016,1000 t,90,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2016,2016,kg/cap,7.53,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2016,2016,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2737,"Fats, Animals, Raw",2022,2022,1000 t,88,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2022,2022,kg/cap,10.97,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2022,2022,g/cap/d,0.32,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2781,"Fish, Body Oil",2016,2016,1000 t,1.31,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2781,"Fish, Body Oil",2022,2022,1000 t,1.98,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2782,"Fish, Liver Oil",2016,2016,1000 t,0.02,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2782,"Fish, Liver Oil",2022,2022,1000 t,0.02,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2744,Eggs,2016,2016,1000 t,52,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2016,2016,kg/cap,9.07,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2744,Eggs,2016,2016,g/cap/d,2.94,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2744,Eggs,2022,2022,1000 t,49,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2022,2022,kg/cap,8.22,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2744,Eggs,2022,2022,g/cap/d,2.67,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2848,Milk - Excluding Butter,2016,2016,1000 t,1022,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2016,2016,kg/cap,149.32,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2016,2016,g/cap/d,20.31,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2848,Milk - Excluding Butter,2022,2022,1000 t,1165,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2022,2022,kg/cap,167.86,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2022,2022,g/cap/d,22.25,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2761,Freshwater Fish,2016,2016,1000 t,27.77,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,2.53,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,0.72,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2761,Freshwater Fish,2022,2022,1000 t,36.28,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,3.48,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.9,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2762,Demersal Fish,2016,2016,1000 t,29.28,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2016,2016,kg/cap,2.34,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2016,2016,g/cap/d,0.47,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2762,Demersal Fish,2022,2022,1000 t,40.38,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,3.02,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0.64,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2763,Pelagic Fish,2016,2016,1000 t,67.86,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2016,2016,kg/cap,2.9,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2016,2016,g/cap/d,0.87,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2763,Pelagic Fish,2022,2022,1000 t,79.33,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,2.98,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,0.9,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,5611,Import quantity,S2764,"Marine Fish, Other",2016,2016,1000 t,11.49,I,Imputed value,
FBS,Food Balances (2010-),203,Czechia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2016,2016,kg/cap,0.75,E,Estimated value,
FBS,Food Balances (2010-),203,Czechia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,0.2,E,Estimated value,
